"Index","ORCL GOOGL","VOO SPY","KXI VDC","VNQ ORCL","VNQ USO","VNQ QQQ","VNQ SPY","VNQ VOO","VNQ VTI","VNQ VDC","VNQ IBB","VNQ VHT","IYR CSCO","IYR ORCL","IYR SPY","IYR VOO","IYR VTI","IYR VHT","MSFT AMD","UPRO GOOGL","UPRO ORCL","JPM IYR","CVX LQD","CVX IBB","CVX TMF","XOM PG","INTC CSCO","INTC TTWO","COST MSFT","T AAPL","T AMD","T NVDA","T QQQ","T MSFT","T WMT","VZ GOOGL","VZ CSCO","VZ TTWO","VZ QQQ","VZ SPY","VZ VOO","VZ VDE","VZ VTI","VZ VDC","VZ VHT","VZ IYR","VZ MSFT","VZ PG","VZ TMF","VZ JPM","VZ XOM","VZ INTC","VZ COST","VZ WMT","CMCSA ORCL","CMCSA VDC","CMCSA KXI","CMCSA VHT","CMCSA VNQ","CMCSA IYR"
"2012-01-30",1.02512422890434,1.27390204942158,0.998445069099554,1.02522075386085,1.09464503978126,1.00062864041482,1.00800844090119,1.00789722872094,1.00707490646159,1.01895154258046,0.998046345177539,1.0059210890902,1.01754604191011,1.03212723406917,1.00701412145231,1.00670069569168,1.00581627270919,1.00596005726213,1.02917714568237,1.06235192233757,1.02574096487889,1.00100771826622,1.00409314091286,0.998084910918678,0.99975282696427,1.01185491277496,1.01765947754533,1.00879738193649,1.02201182769669,1.00351977166041,1.02472477877794,1.00732273217568,0.998966976023854,1.00424490280397,1.01574807170268,1.01582722508501,1.01641236473686,0.995389925496358,1.00154366809297,1.00959772320824,1.00952723411364,1.02695329157006,1.00695603661858,1.01342216229895,1.0071906335039,1.04725473439344,1.00308981378339,1.00063509358235,1.00112044985363,1.00755054764996,1.03177786365434,1.06397722631745,0.998572814455392,1.01736725456207,1.01461049421043,1.00885497976244,1.00749357267312,1.0014772858027,1.00630858283926,1.00425170585593
"2012-01-31",7.99593180883179,1.24984902424693,0.985227521209487,1.16767609528842,37.8146820265313,1.99227346085805,4.70582766330407,4.9105644980502,4.15496076627308,10.2923400630967,1.15067707062621,3.82970382212588,1.26543726344249,1.06479425765053,4.37181479061934,4.55495140770795,3.78659665913579,3.59976591594844,1.32112968962794,23.6838772521477,10.896064187,1.1264558742439,2.99356489002775,1.14965438807831,0.954001121152121,6.22481990490017,2.02825762911707,1.20203429310053,1.08828821448923,1.12431365527457,1.03487494483426,2.28996316757785,0.9759421838043,1.08232558634701,1.46929643667476,5.38873938353352,4.42962676408499,0.883350410142584,1.55783218135652,4.50803030810825,4.29535924456942,15.344413874016,4.83730587013273,4.47433567335654,1.94641718478654,21.6192619056359,1.09800036450383,0.873666246286996,0.875092955710794,2.96733726771961,15.3876639208323,7.78073003298839,1.19991459194782,5.68089190474246,1.28627069424769,2.57758816283189,2.66468628342266,1.38093716038192,3.20019603000589,2.85983783160203
"2012-02-01",5.81318505706714,1.15782916402669,0.862595004353967,1.00193603423917,26.3757617175896,1.85960542185385,3.66937689193246,3.80743819904297,3.27557158970239,7.44981062497317,1.06662716277139,3.04411700224707,1.06742040153462,0.925006657729746,3.44495258329414,3.58586856373645,3.03633678099604,2.89265094937915,1.17354057289827,16.5673943509173,7.77526199396624,0.976444066696641,2.33213822732932,1.00514550042609,1.47866023122039,4.68722210073923,1.68024864197946,1.11864567132524,1.07988644734149,1.20436210512432,0.948137755437523,1.92806673772879,0.955966575832603,1.09889542095941,1.25028656965611,4.17253973870423,3.3940159461129,0.796665465335683,1.38695291947192,3.52712834641321,3.3633725171141,10.9303622538559,3.75700721670247,3.4445829718608,1.65196301917566,15.200149376764,1.09554701304596,0.846019652709435,1.22168017129825,2.55449803907104,10.9735912689071,5.67620292020053,1.11814107362668,4.22940363097488,1.42212896662356,2.00323753650946,2.07346963201978,1.24689077921247,2.74974902059612,2.52391498377839
"2012-02-02",4.26217378768595,1.08184228489627,0.909761208293164,0.912625631233401,18.4724289406767,1.61127793316667,2.87502564284033,2.96454789354774,2.58416291195075,5.43076008998428,0.926648227888295,2.36378125304914,0.985048694602538,0.843644453987686,2.71153599117746,2.81084823465996,2.41278310759668,2.25302531062599,1.0291258235902,11.6556705982856,5.58600100584345,0.999172582808718,2.02006616097256,1.00635851736129,1.20722343168576,3.49287274727552,1.37168361809249,0.990107283725041,0.968556346587093,1.03712738710231,0.871497243209598,1.56496500542111,0.856076847299095,1.01765292609742,1.19356079414508,3.13706455803801,2.57780012052079,0.732688396451256,1.20160637941295,2.70178488616021,2.58503574876799,7.86184690060869,2.91215249469831,2.63437670740101,1.40960575909881,10.7732195427931,0.995002717435096,0.811829349285477,1.02868504557359,2.07640694311594,7.81404880888417,4.15020053143281,1.01594517858219,3.14675486813512,1.20747929930037,1.68511394492579,1.71776906324526,1.15764549430307,2.19368335108008,2.01804717655814
"2012-02-03",3.18781953117901,1.12141853701994,0.851026421140663,0.829274120635353,12.9790108820843,1.36629974897956,2.207780613662,2.27177349796955,2.00798325571124,3.97155574387433,0.855912821140902,1.84577159753032,0.866482882250404,0.777701659605601,2.09438652437599,2.16623298552564,1.88937094028481,1.7683229623241,0.911536977549239,8.25433103695836,4.10951661318546,0.878433502029133,1.58511372014417,0.87808935895027,1.04607084571658,2.66629926235799,1.16722171922842,0.898525378049125,0.918140661089206,0.949324328561965,0.807635940028232,1.29029319635614,0.802897422826978,0.914293089006116,1.03313557580562,2.3959419143803,2.00887997257545,0.690007770207562,1.03714710776615,2.10044890979162,2.01743467574564,5.72589528138074,2.25404602046438,2.04152935443155,1.19116784656211,7.67897689769448,0.920430580796672,0.809412832949448,0.906107827318196,1.70510039271458,5.76158833446907,3.1019476942819,0.887396029086932,2.37889537908693,1.08319540256147,1.36521341007551,1.38364348261164,1.01115421548784,1.79540612920933,1.67000381871865
"2012-02-06",2.41691743876633,1.07026114335954,0.779055880394246,0.760353500039427,9.18178024434684,1.14952188821773,1.73432486515298,1.77913743679115,1.59189757087318,2.96383135734355,0.777886960939588,1.47832443717044,0.789124343691934,0.727357812960687,1.65424178293903,1.7045740331553,1.50771791232029,1.42397037877071,0.821701260626662,5.91457423607906,3.0363608199018,0.819879489698153,1.27960475484149,0.807037310913597,1.02961416825085,2.05327757249156,0.99262941639365,0.80960457782218,0.826945263409211,0.840436933184298,0.756039929046186,1.08388338842662,0.739194249002023,0.833529779421034,0.904620457986052,1.84727632279988,1.58587289565128,0.666770292782396,0.905100650314931,1.64799190555713,1.59031112787246,4.20307576479485,1.77697715828486,1.5961111392482,1.01095131763806,5.53775742991469,0.833086602473505,1.08076514952656,0.992630525629679,1.39095111794389,4.1771734716642,2.34360090260021,0.807944773389573,1.83371166912485,0.958559412845843,1.17135964543824,1.18615339142628,0.919417665556117,1.45741339304379,1.36347290057969
"2012-02-07",1.89452003399643,0.996748992090239,0.757810665452854,0.713564493602915,6.54889305634269,1.00101444843451,1.41308135563865,1.44209818827227,1.3201788651063,2.25141479247074,0.788137169728989,1.21848428465431,0.751828807269079,0.694805733221016,1.36225207227935,1.39469010776052,1.2676912391999,1.18191197192963,0.768641850762356,4.28685803548282,2.35272915667493,0.75947349507823,1.17337943295116,0.739665270847119,0.914519185387782,1.62042344542071,0.891200735629296,0.758729937112095,0.773092025171449,0.764855866981844,0.736978818331426,0.937303695611573,0.696585905671919,0.765531571000639,0.825358283009451,1.48072179399038,1.30919175120676,0.656788661929867,0.831116594514408,1.35907502520124,1.32138166638727,3.18613331999459,1.46262776056088,1.35772169834948,0.926982650803805,4.07275632801078,0.783647531270157,0.946937909342573,0.890593914327404,1.18866018591289,3.21275313669282,1.8411573394755,0.748357345127205,1.47119792215748,0.887964833565141,1.00007747102689,1.00631178182175,0.821711344121987,1.24462199933969,1.19080311019066
"2012-02-08",1.50751028065532,0.969188226408111,0.766571992042236,0.716406898051889,4.72803968057418,0.884079963809763,1.16046058671554,1.1804664836866,1.09596540506631,1.74281770990463,0.729850171677709,1.02783988825226,0.743097033223415,0.716728889458626,1.12492775281924,1.14729826152533,1.05937517487494,1.00185459495965,0.719830973196264,3.1740074060128,1.81608201112343,0.712716851420843,1.00492928166214,0.706681105806627,1.12546705509616,1.31675095841431,0.824495217251207,0.709186037159665,0.720853835540167,0.715646110570543,0.697945273286216,0.833098174833468,0.696756484889059,0.736569166173367,0.784896161313856,1.21122918234078,1.1015187591073,0.638618805245668,0.75699178643194,1.1264837519386,1.10138533708064,2.45624069455718,1.20894370780442,1.12337870481907,0.824232100648069,3.01573973692638,0.732893777831351,0.865127226647103,1.2453743390117,1.00888375253544,2.42467273493144,1.46781199374633,0.72523589599851,1.20242692201375,0.799551485514261,0.875131732246195,0.882463802557073,0.762963441647358,1.06906630070664,1.03107810941962
"2012-02-09",1.25387444765259,0.921819169766905,0.727571991560484,0.695446028868424,3.47147452422947,0.811354929649852,0.994651946138894,1.0073956896007,0.952057627053001,1.39397398222063,0.690762884400281,0.893798368992218,0.732503607172692,0.710672610585575,0.971899356765727,0.985632965256152,0.92854058709394,0.875862013757117,0.685599471724795,2.38982512864054,1.52221785559975,0.823221578960395,0.966791453122551,0.674031297354895,0.977260980956305,1.10422245292191,0.791402520603971,0.675010868597802,0.687101113788752,0.67800742366123,0.683075195438852,0.761480407364831,0.664871124899545,0.696903206998727,0.768017328128108,1.0379797358848,0.947552871845515,0.627190011824997,0.705610983300907,0.96274489430114,0.945550901219763,1.93482408926444,1.04659982448234,0.961259360306456,0.757995731916631,2.325264644084,0.691787350320672,0.780053672090661,1.04892257700882,0.890066445410679,1.90798173760634,1.21471281005492,0.700199983077854,1.05636024235331,0.74731773257507,0.789087258631569,0.793682089387774,0.710512854829195,0.952139711362034,0.93431326701652
"2012-02-10",1.05513618202131,1.0304251671894,0.830420920823173,0.685179983702462,2.60489541387382,0.745035642165223,0.890276228470839,0.897379047534986,0.865531910081245,1.16836663071089,0.658956744102495,0.801198553109648,0.691903267549911,0.710786542934565,0.881492823106904,0.889563629021371,0.858268298460204,0.789306002746897,0.66219817443784,1.8670716742688,1.24048191134088,0.758268210388942,0.882158506622261,0.668326733157105,1.00883551027722,0.94896999393744,0.751927779027015,0.650316210542815,0.661662870433711,0.658287603969382,0.661013787145281,0.710452638290572,0.642992622691838,0.679378675720394,0.739462886662827,0.902642344562279,0.844176842236672,0.61524327237817,0.673974643255038,0.854350942215345,0.843378680939979,1.61553814889736,0.930183413689191,0.860352576585937,0.710804081159724,1.80752892908592,0.663117807506323,0.801882683089418,1.17296134513099,0.800793291773741,1.56599926284593,1.03602581261839,0.668918913247093,0.917898633085165,0.729687608455315,0.771942221984656,0.740309970596624,0.716825357052698,0.845713544873548,0.831125835502191
