"Index","ORCL GOOGL","VOO SPY","KXI VDC","VNQ ORCL","VNQ USO","VNQ QQQ","VNQ SPY","VNQ VOO","VNQ VTI","VNQ VDC","VNQ IBB","VNQ VHT","IYR CSCO","IYR ORCL","IYR SPY","IYR VOO","IYR VTI","IYR VHT","MSFT AMD","UPRO GOOGL","UPRO ORCL","JPM IYR","CVX LQD","CVX IBB","CVX TMF","XOM PG","INTC CSCO","INTC TTWO","COST MSFT","T AAPL","T AMD","T NVDA","T QQQ","T MSFT","T WMT","VZ GOOGL","VZ CSCO","VZ TTWO","VZ QQQ","VZ SPY","VZ VOO","VZ VDE","VZ VTI","VZ VDC","VZ VHT","VZ IYR","VZ MSFT","VZ PG","VZ TMF","VZ JPM","VZ XOM","VZ INTC","VZ COST","VZ WMT","CMCSA ORCL","CMCSA VDC","CMCSA KXI","CMCSA VHT","CMCSA VNQ","CMCSA IYR"
"2017-08-03",-0.655838101265263,-0.0816671838087469,-0.274166673353587,-0.319935851673362,0.595793348135534,-0.17551526294388,-0.238911446415151,-0.240798793638367,-0.327089438550812,-0.348406336945366,-0.12871290925033,-0.516675932415798,-0.345808674703717,-0.287623126091198,-0.195613358047935,-0.200194069667133,-0.289367017405957,-0.477391739983257,-0.0367548350919843,-0.2873209028341,0.0630843234237863,-0.00900934046768105,-0.656106786154556,-0.483141741449411,-0.433187730122193,0.491368325683694,-0.569420780730577,0.134950879555387,-0.229462579044178,-0.395901611569441,-0.302013301925513,-0.212155800789655,-0.719599884911152,-0.592998703684724,0.0329485799718066,-1.27381793324334,-1.02033019528163,-0.433921023667371,-0.814322549761464,-1.16927218343939,-1.16265320711799,-0.899025290423034,-1.19235568313916,-1.30482817539138,-1.18458441088715,-0.876002120722418,-0.895852289954991,-1.56913090451102,-0.773017100017189,-1.39083291523259,-1.53723140811595,-0.4974810197669,-1.6146762775364,-0.827524283184575,-0.240892545917536,-0.420176226630502,-0.293699178831164,-0.440773271286946,0.00726163799317652,-0.0271479797743647
"2017-08-04",-0.622359267165015,-0.0931317526024347,-0.399280116344876,-0.375619195764793,0.725134391016409,-0.169888648887975,-0.202808988576859,-0.207637501703708,-0.304878514824979,-0.339298413347462,-0.260752165355815,-0.622616037606519,-0.290187498268139,-0.347055090042771,-0.164819978785695,-0.171180171566051,-0.286414080969716,-0.585671618365504,-0.18309090611886,-0.345141031261322,0.0234325676314188,-0.0332906379722853,-0.846597861772909,-0.721498666269001,-0.27754813478887,0.512308134978785,-0.677312393209682,0.121984118080464,-0.356519928447239,-0.457681714887952,-0.385581748982264,-0.316920964627686,-0.905908973359443,-0.77273431175991,-0.13288631114623,-1.71850849908554,-1.30007226130427,-0.272128010040959,-1.15598451412312,-1.60217379457994,-1.5977837782779,-1.04983900124153,-1.59509084718979,-1.76301045334382,-1.68010133062088,-1.20193646449202,-1.04961504319828,-1.69116570282668,-0.569340010271274,-1.58927766526368,-1.80279912262188,-0.649920952819664,-1.41100979222402,-0.952966389477488,-0.337520849915072,-0.507514649463266,-0.313139904410382,-0.511955764541013,-0.0566969061806319,-0.082778610727171
"2017-08-07",-0.579383138119612,0.159283704057212,-0.65713230057215,-0.456854349564997,0.532480535714453,-0.122261889822509,-0.100989988988521,-0.107216031425887,-0.22904398805406,-0.371118519860279,-0.270527326012181,-0.619853044792753,-0.180930134294617,-0.439143335921206,-0.0891722464408074,-0.0967067194679252,-0.236576021037132,-0.596979617247402,-0.126084771916706,-0.334678358458318,-0.034829188208664,-0.160250061382862,-0.972314275326826,-0.842478718890177,-0.245050917923642,0.57296599892463,-0.845564608272015,0.202025027675223,-0.521433174123049,-0.467728020431727,-0.462211814941217,-0.370023158232055,-1.00454875900559,-0.871715968028977,-0.061184015354632,-1.92043574680109,-1.46926124591477,0.00423363218824274,-1.3114552028142,-1.83079719117228,-1.82623387228742,-1.33232476258115,-2.05712976905142,-2.07407157226306,-1.93154292696545,-1.57673693106261,-1.22061452658934,-1.81706711779963,-0.574981451329402,-1.84296300832278,-1.90934968256245,-0.623059647486905,-0.988892023573606,-0.960342524486413,-0.446435500082724,-0.259080767510187,0.00834962312835031,-0.596351229916654,-0.0893818273977648,-0.0999148210436382
"2017-08-08",-0.508161634595578,-0.0159918492478555,-0.757078559654834,-0.517014057954081,0.609348539073236,-0.00355032241260213,-0.00714156565082314,-0.00855345239706679,-0.147400270915702,-0.325616458707847,-0.361039374295813,-0.574963996935039,-0.134225054481798,-0.516044206192988,0.00331453856442522,0.00167676558599454,-0.156144037824727,-0.586356577643564,-0.196950331291048,-0.35924464837292,-0.0871995546711293,-0.273644734248653,-1.1207429178268,-1.08004693699155,-0.216554418044578,0.521607266012432,-0.962283264816365,0.307092003849885,-0.506183265687276,-0.283875980269467,-0.527310534909885,-0.395660366175288,-0.94707745799004,-0.893138287304652,0.0686547620051032,-2.07474750521654,-1.5287792463333,0.38413343044861,-1.42130214432512,-1.9650048154818,-1.960459860513,-1.36592236859106,-2.2494220440328,-2.38607131993208,-2.14345017429309,-1.73739008644434,-1.32743282584108,-1.9047154930887,-0.547031339230957,-1.85031931377192,-1.89867530136755,-0.473363337642584,-1.155741924559,-0.786900364801247,-0.481261714095392,-0.0758704686472808,0.0795604081033946,-0.573809246036303,-0.0326377767877463,-0.0218351000380597
"2017-08-09",-0.35508707221433,0.00624325742268647,-0.840657174028439,-0.554306819027001,0.69078353482315,0.128138082424434,0.131755707690507,0.12594961050094,-0.0242304653093734,-0.174488736777178,-0.358433175042133,-0.549670740286874,-0.0627153782037698,-0.584962317802853,0.10379723397122,0.0981177777317364,-0.0646300253797024,-0.590111852453094,-0.239713437584179,-0.41173329321419,-0.130200757080017,-0.39318914596716,-1.19066660776339,-1.21083283062733,-0.202398026792408,0.521790954318418,-1.09925995282521,0.464911874488281,-0.418882058697481,-0.0673481530807574,-0.63030694339332,-0.281409912914313,-0.819714361223673,-0.834775828628173,0.168720479242997,-2.21101830391958,-1.5883014458465,0.774962687251061,-1.53227817040402,-2.1195476928593,-2.11659932857635,-1.49339054131383,-2.1928626749278,-2.66718218058494,-2.36621642916297,-1.79880966957485,-1.26020102257664,-1.54990456631455,-0.536828529346983,-1.43408106848321,-1.95413326529301,-0.407944927993162,-1.23740881438224,-0.686419420969466,-0.687323799777591,-0.210268069305215,0.000893829428662922,-0.579741901849528,-0.242961575432944,-0.184194234463533
"2017-08-10",-0.332780491169074,0.0573327170036123,-0.691580512279985,-0.706414800599709,0.724038071154122,0.0501920854159766,0.168776364488471,0.168007192322419,0.0248718295383135,0.03551645060175,-0.428824642899226,-0.451451936767032,-0.0670354584097782,-0.732533418401482,0.132155291573559,0.131632546215736,-0.0464974022793234,-0.555526551360464,-0.374900311654631,-0.41951565280097,-0.157886925859635,-0.437854215072294,-1.1441797493942,-1.392608041761,-0.196882467708206,0.569201104755865,-1.14227400543091,0.610454559024108,-0.349381072215739,0.0119140149757995,-0.692088019854784,-0.175764847592113,-0.838216162335331,-0.873570472190222,0.244048342400475,-2.06970362281819,-1.39894910323914,1.05821100981167,-1.46162611282019,-1.90331787936832,-1.90176955232227,-1.66377284366797,-2.37726796915046,-2.3445957293822,-2.27690186613853,-1.9794633221944,-1.36494444599076,-1.31516114677162,-0.456218687339963,-1.42417511477112,-1.57857703715925,-0.301518449205381,-1.46948074284991,-0.601930118597386,-0.67226994107312,-0.470849530189066,-0.250760157495039,-0.719543887855868,-0.284939024146787,-0.271323500712153
"2017-08-11",-0.170511349670841,-0.119616293713373,-0.190824490998165,-0.618269506779943,0.634141132659746,0.0818098181933114,0.228401813408002,0.226890811174056,0.0699849084382822,0.149703571906613,-0.478801192839381,-0.398341924792087,0.0201370801550595,-0.730922635767332,0.172230868175638,0.171339272755033,-0.0180747224499666,-0.508938692159233,-0.366295725731343,-0.434809508533793,-0.190135584570493,-0.467478100677426,-1.17401177778651,-1.50333752436755,-0.074604849802644,0.565342226921681,-1.01795213825201,0.869576290677195,-0.275871465089493,0.109902196038283,-0.781730211869296,-0.224132798636321,-0.810323794429075,-0.816788194579969,0.294338129752067,-2.20721762092087,-1.44458262747225,1.14299993693426,-1.60164329369421,-2.07502235145395,-2.0734002649423,-1.73502890445395,-2.22606449462203,-2.40276482816137,-2.46122070480125,-1.87942285710977,-1.33237989045006,-1.18724733303066,-0.253034626250736,-1.3113325072791,-1.73346178697589,-0.374240466684053,-1.48122797122898,-0.445230122431103,-0.962244427638645,-0.71442017664318,-0.539714112703005,-0.951889641691549,-0.619407292581249,-0.58230460540827
"2017-08-14",-0.0761868543277491,0.0574272277700743,-0.0259289516119612,-0.725224285061366,0.588319048111865,0.0925643730937522,0.207034328533883,0.203781528265077,0.045328142521638,0.194469495261844,-0.571532526181469,-0.392391727275568,0.04538555150008,-0.789510130164671,0.122204471710705,0.118972222062795,-0.0651572175076458,-0.502188556289079,-0.454664768844304,-0.491809199305436,-0.225367471058398,-0.422711987792705,-1.05049811497735,-1.53845696283544,0.0101282641875255,0.652640324070586,-0.613788739249994,0.9551340689102,-0.267242241841179,0.103815460928971,-0.801254645314191,-0.216163541217679,-0.837572442051265,-0.760814265278981,0.25260206997305,-2.18840038232989,-1.28504720775876,1.2647972461552,-1.62148075717673,-2.13698499806994,-2.1393637158615,-1.96792853802599,-2.32643406982263,-2.4789768484592,-2.5250730034641,-2.0375055872445,-1.18778641289489,-0.904881006972191,-0.133051655251017,-1.41434030473365,-1.94352251290764,-0.410925022246584,-1.16125892460379,-0.453596714645264,-0.944296804740914,-1.11301089350375,-0.882708810167047,-1.01596798184746,-0.596122723429488,-0.604310600035516
"2017-08-15",-0.0427935529104212,0.0117268447826769,0.100483916231743,-0.755718263735236,0.256415143410082,0.0959975706582278,0.224204472048479,0.220190151176036,0.0563045277001342,0.384180882216662,-0.617146670622516,-0.335745928676337,0.111782177924629,-0.844306882978341,0.108264721340814,0.105068309262507,-0.0604380022771675,-0.422142163718755,-0.489971088372409,-0.440946551952961,-0.24708289353704,-0.385818015927569,-0.798097681241121,-1.51417612143789,0.0880914987393156,0.55704073938493,-0.571114729008905,0.986940581177834,-0.205097360394042,0.155158991305793,-0.82699501135146,-0.211142283687588,-0.801056511890502,-0.722916236972057,0.198487249374156,-2.11243016163246,-1.18199874208383,1.25170048281496,-1.54596184208457,-2.04977611410841,-2.05277332127655,-1.85442932636179,-2.33894937652587,-2.23584469018972,-2.50373812021869,-2.00456204454507,-1.10244669672064,-0.764417254094367,-0.0724858069187844,-1.36946762043092,-2.04876268176595,-0.411809220149002,-1.17044990775547,-0.500690788017224,-1.21384094198109,-0.956394906050217,-0.943507524652939,-1.0844365109366,-0.864505641298301,-0.85210074814326
"2017-08-16",-0.0698839900353215,-0.0192420120646724,0.183525598541113,-0.741807087020513,0.259412726457885,0.0636046291520841,0.183083510855567,0.179663248868417,0.0118618381759292,0.314007663297859,-0.737921218245682,-0.314604998662375,0.167559027906599,-0.842668339285941,0.0713377126107821,0.069772694213834,-0.107851453817193,-0.404670750150632,-0.591491052836421,-0.489349196286788,-0.27393956077384,-0.261999506857613,-0.559015269910359,-1.41354112178897,0.207564529182366,0.590673044557844,-0.377979097228276,1.07157433324576,-0.207439751074424,0.172837235323741,-0.842640583645967,-0.254510277732766,-0.679982524744548,-0.629926425683011,0.213227791212043,-1.9244224675045,-0.856614828231208,1.17034775229232,-1.38866804816072,-1.79172550527761,-1.78399301151423,-1.76625914779401,-1.91423612840727,-1.58848640966849,-2.13493856102874,-1.72963800575454,-0.951530931664905,-0.546375404172136,-0.0465708054775806,-1.20631776989841,-2.06069889785899,-0.434943958213557,-1.02159831803213,-0.615560927827431,-1.39070585428685,-1.1087989350463,-1.11093766075962,-1.29368293660526,-1.00652654480795,-0.985996411451252
"2017-08-17",-0.0939944341865013,0.0214170661055164,0.254400340216218,-0.765027928019882,0.173237706710882,-0.0935213748381876,0.0240694541671076,0.0199874780611349,-0.141363816646076,0.386010829477327,-0.786716346591261,-0.380670066782162,0.0899213578543311,-0.864325249822567,-0.0815758847682568,-0.0850028211514834,-0.250062327175613,-0.479046853060256,-0.506546922370871,-0.490201268909934,-0.258111093804245,-0.0434393879616829,-0.0984112058651369,-1.19608101229934,0.307415084027636,0.576909115595805,-0.282256546522529,1.08608130598203,-0.274942483758113,0.179922037166421,-0.898023732390941,-0.303277877080197,-0.696551580415169,-0.571202101165601,0.189688463710188,-1.77978582799765,-0.819189376791886,1.16616081991334,-1.4014095415161,-1.72964953467039,-1.72553310341149,-1.77329848690303,-1.84268575891459,-1.46532282956696,-2.07396982382239,-1.47580558209477,-0.921987528830827,-0.470318920008034,-0.0115363976671792,-1.26346001473307,-2.19749979739318,-0.500907582617153,-0.860859520070649,-0.652107127335888,-1.51364217482737,-1.03499035014726,-1.06343152029778,-1.42624198172744,-1.05707571092794,-1.03186839407027
"2017-08-18",-0.152164827915222,0.121222225508864,0.143802679310415,-0.553742658723836,0.212678341459635,-0.0600267335743386,-0.0492800129681336,-0.0513440938563684,-0.1709807867757,0.469066533641597,-0.8331733920554,-0.435819356966315,-0.0522052745972458,-0.672912383601014,-0.126591440611272,-0.126805069935204,-0.234953198695094,-0.551600448684499,-0.57210688239121,-0.39153150369698,-0.183187178514153,0.0533565284865833,0.0337592613744161,-1.02128091740164,0.373654937778991,0.661230712130048,-0.280838149851515,1.13859297534036,-0.198604467015099,0.166040570787522,-0.88104248848606,-0.381500050196078,-0.685176032838201,-0.477049744679418,0.125825995594604,-1.74769233518596,-0.960687840905133,1.30149702643728,-1.43388878478803,-1.74262140579178,-1.74328048103092,-1.73980259770698,-1.78023158854973,-1.24909300875874,-1.97199283026798,-1.29312310303982,-0.803463580730344,-0.308574743165606,0.0474579546251785,-1.29032143583389,-2.31398781202481,-0.588910898744444,-0.767855212361386,-0.700338894287309,-1.45671199788073,-0.745921792432566,-0.792953760260061,-1.38901201712441,-1.00737395296133,-0.9664691791208
"2017-08-21",-0.277189880203168,0.0127257353703209,0.0750466534564645,-0.28285277552473,0.221329365221825,-0.199506688852418,-0.151462203802278,-0.152364935822716,-0.274433643460642,0.468018055505102,-0.846345294494888,-0.475760333188649,-0.118558561467399,-0.373069886954115,-0.231061380981822,-0.230992167401643,-0.345854163719161,-0.594750333982471,-0.597241461607085,-0.399437935845536,-0.17338991120891,0.198717317087329,0.174202029766508,-0.738459381162297,0.52788180343591,0.796544164097169,-0.186333493333244,1.25411506518362,-0.214233039051098,0.108464775210196,-0.864037578227758,-0.404409947166897,-0.694839842121979,-0.454936824319978,0.059067620916559,-1.66394971009404,-0.972693296551083,1.20213260883331,-1.40375948515474,-1.74064474904759,-1.74141960175964,-1.91932549745863,-1.79430794845296,-1.25972492840052,-1.93333371127551,-1.22421585359072,-0.751936627252334,-0.135514243068524,0.235918072025559,-1.40502732604494,-2.3726128550108,-0.601229564603444,-0.773418360481569,-0.662867972787576,-1.17192761542791,-0.482021165227972,-0.49869459205375,-1.36755263527677,-0.893992125224192,-0.846769453342903
"2017-08-22",-0.269191340163886,-0.0187897861186582,0.0328718832879233,-0.218230031649559,0.215014053281417,-0.119327559465296,-0.165285135795717,-0.167564721731415,-0.281549921016511,0.401544867491239,-0.774735065049543,-0.468295745956821,-0.202237936955992,-0.312702637033738,-0.246052065394812,-0.248338645264179,-0.364853270931864,-0.600953362737065,-0.593949081714623,-0.185684794796607,-0.160451425102044,0.2318263496296,0.282109507627568,-0.327634256300898,0.553430703995148,0.789852188813925,-0.0516126579039437,1.56214360471085,-0.240683622593266,0.149775614465473,-0.810330372659619,-0.455484569874159,-0.591942353820668,-0.386678613939096,0.0074932072938362,-1.56711949277364,-1.00654939907214,1.37719883859224,-1.30714915617253,-1.64197835128872,-1.64575752875021,-1.84230354937758,-1.72523147114031,-1.23610967404522,-1.69108264444361,-1.19508686126184,-0.698290320341442,0.0767405935351013,0.301564228176237,-1.27491731354816,-2.34367000318109,-0.682983343235659,-0.68015015903128,-0.688563674846839,-0.971842579239104,-0.355714888909922,-0.378462609869155,-1.14706299660821,-0.574677478433039,-0.544737057412626
