Date,Pair 1,Pair 2,Pair 3,Pair 4,Pair 5,Pair 6,Pair 7,Pair 8,Pair 9,Pair 10,Pair 11,Pair 12,Pair 13,Pair 14,Pair 15,Pair 16,Pair 17,Pair 18,Pair 19,Pair 20,Pair 21,Pair 22,Pair 23,Pair 24,Pair 25,Pair 26,Pair 27,Pair 28,Pair 29,Pair 30,Pair 31,Pair 32,Pair 33,Pair 34,Pair 35,Pair 36,Pair 37,Pair 38,Pair 39,Pair 40,Pair 41,Pair 42,Pair 43,Pair 44,Pair 45,Pair 46,Pair 47,Pair 48,Pair 49,Pair 50,Pair 51,Pair 52,Pair 53,Pair 54,Pair 55,Pair 56,Pair 57,Pair 58,Pair 59,Pair 60
2012-01-18,-0.3175176603459597,1.1942460866496276,2.913516648982423,1.347705093668278,-0.326331135851774,1.528056635692586,2.2147964208620863,2.005141106066461,1.221516200159016,0.3816612819405094,1.4803021579874809,1.074307565921529,0.521608851812676,1.339236534987478,2.170190454187889,1.964306980582464,1.1987554933894842,1.052800194505707,0.4585354318015389,4.177024870723873,9.180619598501067,1.5037378124662195,2.762449740482793,2.0744021481039923,5.139506390115969,-0.1045265632807712,1.2719101381376312,1.2102615033040731,0.525362137619716,0.8739165771629658,0.5474664022061466,0.0741337938681998,3.726103867046959,1.470362724605046,0.9128735517769258,0.2582687023024732,0.9550056836678388,0.9624637123658352,2.8263106601060954,5.054803776573934,4.603832572745048,3.159043616258103,2.680796852119641,2.132432409178889,2.459248233231243,2.358880310469651,1.034709341946325,1.33383406663053,6.287362418938244,1.5969439094842173,2.968670486152419,0.6392246775414847,2.491394055941001,0.6305607539265736,3.139624003422149,4.998172083172193,1.82672490390798,4.880424554730283,4.560008234425808,4.570718961259942
2012-01-19,-0.1733086896168494,1.1771255419395743,2.9153202718964764,1.3474391234063816,-1.7761936417275024,1.5947942298189872,2.3835510874200168,2.1696955686962696,1.3491559963212154,0.3376366257830483,1.0818179680836124,0.8641538053139968,0.6172923865179349,1.280625085058542,2.0622237538833303,1.8756423528420496,1.184561085300288,0.7080365143988558,0.691153517624878,4.133795776119028,8.962405669893318,1.257959396298503,2.4327601125330176,1.6803538387148578,-1.655593251090238,-0.3592736897130493,1.28833369917605,0.9167415845648144,0.5677279557178458,0.7569784234799641,0.7394426222814952,0.1617822152127708,3.773764191340916,1.2354114268730818,1.0360521383652816,0.439671112662932,1.1395995633449765,0.7997885162346279,3.031636862188442,5.523743108462938,5.042660767529156,3.513109592177159,2.9628020247555327,2.269337185710299,2.3858801301809933,2.6092411927736805,0.8911753691340607,1.428600914711481,-0.523489829138839,1.9030117851782575,3.449300523389894,0.8684491477347969,1.9643513725910964,0.8064678286783362,3.111818483713545,4.757597529160904,1.719756198597846,4.512254868425437,4.434643916183241,4.572292402391767
2012-01-20,-1.4320964870897337,1.6054593389783918,2.7545019319571225,1.2241048318033236,-9.435574676003055,1.105463915036708,2.0695816387316484,1.4714469580874123,0.9609913307417344,0.1493001200518193,0.5599624787956401,0.4953961106484783,0.619438566354642,1.2016284124800762,1.9593886082052163,1.3703648414201268,0.904481465189562,0.44150106567254,0.5372678388910819,2.759335174188396,8.944645197130825,0.9076123758880996,2.046092081160481,1.2921510800968434,-6.380180505243942,-0.4123823439646088,0.8360557862371607,0.4569501416754882,1.922956334841764,0.4410130077363678,0.8693369927462999,0.1232767113836001,3.3799823125275594,2.649146382469322,1.0886235123097912,-0.8031375117906929,1.2037912065336798,0.7401742614939284,2.8133604448727425,5.820351060298592,4.895168626021103,3.4142611393382367,2.8838952225167844,2.4582364432152417,2.302996715939763,2.7815059524778007,2.369695706241832,1.639576041203469,-5.408351627148136,2.227920474163149,3.8067916610765735,1.5655179704271731,2.21509174658452,0.9136174668745588,2.9647287465051626,4.422447452554522,1.648288397811264,4.008107383781287,4.3498274780748005,4.388307986161436
2012-01-23,-1.0881408791820206,1.1228625497260794,2.620033240031674,0.7157816958200343,-4.74168570243063,0.8399093327889204,1.1813223394017882,1.0994745741795242,0.6934311246354099,-0.1888912543106187,0.1814640912410041,0.0403847893411466,0.4485807305510398,0.742370764702116,1.304004007397964,1.2115345223882483,0.7563165985921501,0.0992223597150072,0.5897529605587968,2.7434800551436087,8.496905884693735,0.6944920222241393,1.662768236424924,0.9405654538275314,-8.449900474483002,-1.384397053298969,0.4957072959945918,0.3499151765548625,1.696416325282737,0.7377677524436628,0.9271196087361472,0.2316999640198149,3.474292310471128,2.643282416099268,1.098441678187687,-0.494584142905845,1.2996759282516983,0.9684868060157878,3.461006501412996,6.9557378183775,6.376282895581525,5.608822051890655,3.654193133726473,3.3859625445333563,2.821299628011694,3.579377821431983,2.608485159035993,1.3753708464892045,-5.159109159852619,2.857315089052342,4.768395237768914,2.129942822774133,3.504940083816805,1.1071638835989257,2.6923356342761764,4.806215602927267,1.8589639577705768,4.076955788555473,4.899114384572933,4.811756115748139
2012-01-24,-1.0888453835850918,1.1577568148558726,2.4799214777277143,0.5943357609053166,-7.940103710714879,0.3310416872508099,0.2188793198508278,0.1808065541317347,0.2529758161523574,-0.8817965127525582,0.1576568999449463,-0.2455229975687984,0.3235618641194406,0.6724807163354178,0.5842432975771601,0.5149090340798921,0.4403580345075397,-0.0691808437313952,0.6318482891088602,2.6798533929960517,8.574856418834504,1.0867345533705333,2.2405635501374377,1.1584308619611503,-6.611974966862562,-1.4080103507849913,0.3594814067544192,0.4849831019987913,1.161216469697056,0.6295338813602687,0.9284029988179824,0.3398853739995262,3.802658470268021,2.403925760265878,1.4136638668448107,-0.2866589387364584,1.4836863747982785,1.3461106124503388,3.998343689705301,8.309143500935292,7.577632584569457,6.528672142916363,4.403182139764176,4.135833049568248,3.654859132740292,4.51337822776987,2.461995816947912,1.879260792658357,-1.4678058234079856,3.188367891683136,5.480747585894932,2.5368643305249527,4.634265777699255,1.4861909578156371,2.7952574524671085,4.79491312978648,1.91125965053152,4.30182157965487,5.448093389167376,5.224663490056933
2012-01-25,-1.1893862250179037,1.1046483182716995,2.610983582588688,0.2423409364846804,-8.377095819663339,0.380584977436321,-0.1265645318273698,-0.0826916420789984,0.1127094364760665,-0.8503426201300215,0.6067489977208425,-0.2917839040959222,0.1005826231048061,0.316695453516818,0.2215106894844609,0.2356687333964515,0.2913311216873921,-0.1237690619999796,0.7352243026439345,2.131825823683087,7.996175405222491,1.942935284093707,1.4996769950419946,1.5906690195371738,-7.881869250373086,-0.7650930399894094,0.3913696566118467,0.4876954768782209,0.9562831250299304,1.4692847907374933,1.0336789673619498,0.2923132320635595,4.173838544259638,2.390006108363689,1.319599768470038,-0.4471175341049687,1.440010660731165,1.2887236078482154,4.596092709450524,9.165068034093965,8.415035966382518,7.734277896075056,4.881775005981538,4.915277831578095,4.190736850820208,5.076322759524004,2.5584773864169,2.470782874819875,-1.2212467111480407,2.995584635706919,5.403883744643323,2.417686998369952,5.530744231431527,1.4671110327901786,2.461442632569465,4.948291639790412,1.9293043849575824,4.3369415191899,5.593988599486032,5.361062445460121
2012-01-26,-0.9327352481455816,1.0943210203588762,2.431203340218829,-0.1272172576882404,-8.798579491486521,-0.1412733049699994,-1.375574442065755,-1.2262038631684646,-0.5479734427562306,-1.4162046313855825,0.0486198516629272,-0.824085180707371,0.0155455047692356,-0.028640813202184,-0.913344452390703,-0.8033880295380982,-0.3107323507571493,-0.6007924804043654,0.7325521271924575,2.307103469684865,7.991956704160398,2.412411688896981,3.3609193036128886,1.5059529386197568,0.3468746116982402,-0.4569728171197198,0.5206975488382746,0.3799207963197926,1.04145109272595,1.6941734194666085,1.1391838826396403,0.3294228365573315,5.176502513206941,2.8713117074963748,1.5791232324117033,-0.2690211341069481,1.505628365679204,1.133225183157213,4.588905916998783,9.039539688460875,8.300537157069925,6.524100001418162,4.799309846909608,5.051007190313669,4.203597697991256,5.547934417226962,2.555015059233174,2.780030085646601,6.586575425735305,2.9863155887681003,5.378703437136778,2.316315317035084,5.270959936941509,1.3835558667325003,1.997182240916892,4.206814802210275,1.7008119777415658,3.6521568596404,5.527438560913211,5.22806799461776
2012-01-27,-0.5579482055841218,1.195439544796443,2.0269832962181766,0.0395577875894552,-7.920265037585011,0.1182043859607802,-1.1118213253178908,-1.0854158828154397,-0.3550848847264234,-1.6421418201272218,0.5312015423666594,-0.5034570170701755,-0.2490706133508311,0.0723991154124554,-0.957847212383598,-0.9446080516898264,-0.2759163036192689,-0.4290875590932046,0.7802579398503608,2.667858955306724,8.092177625568855,2.8947092112166146,5.821467131305482,2.6505987111271736,5.381491124745395,-0.1410874897220964,0.2961057221143228,0.8128533542255774,0.8587839284629446,1.8411558553344136,1.1629443367142267,0.3945439378866222,5.651512256346791,2.718865960487779,1.6134053449720334,0.1272090218441963,1.2109314576399832,1.5075578567018884,4.639176875086683,8.823093457599043,8.000811387352329,6.366845468662092,4.748668114060408,4.517056960594744,4.296692596245912,5.484669321200691,2.2063699211193004,2.411543876392109,8.285255693892395,2.6294290179477287,4.443145776694564,2.211868140581704,4.803130204817265,1.277079952522275,2.065315772847015,3.7497934256417977,1.6840008827581237,3.8049703764558274,5.410158169015354,5.248584133967036
2012-01-30,-0.5761419608722775,1.1684594212299544,2.0859431705059706,0.4429400284185654,-6.526861186888596,0.6672140941310261,-0.2779151768950783,-0.3056737904192772,0.0143925702763425,-1.1444252397902377,0.6363749370602179,-0.0017077185527867,-0.0329307185884779,0.5064675973104933,0.0186822257285541,-0.0344472623676495,0.1667699811836058,0.1418163044940072,0.5726387005611615,2.772315456189247,8.413779315753686,2.5713712836924785,5.749218220182016,2.432408314696545,11.272160102671675,-0.8152088877239265,0.3237410938512148,0.7146524429619063,1.2094005965117134,1.8581741335950368,0.9710419393420162,0.3288620734945597,5.11068980562542,2.785186572261324,1.6261136144206674,-0.0379828593105049,0.9470500822059053,1.1817588604106837,3.809292251572813,6.59608334242651,5.98004269660737,4.447805667940827,3.54823804050838,3.102622652438839,3.323264472833422,4.031480538737959,2.13545087962839,0.6759769026850861,12.056323518692976,1.9113143558315928,3.0525167296925417,1.81469338038978,3.580728310596569,1.1918220219302178,2.179467801353184,3.4083960610340114,1.521268032863265,3.6751188785173454,4.804771145072678,4.5829591202532
2012-01-31,-0.2035292265128703,1.1728133360743698,2.1803194409114184,-0.0433662730098127,-8.112289522806691,0.5049758496353292,-0.6658084964168438,-0.6684647137170714,-0.2056749886784814,-1.2911232300516249,0.5850484742780537,-0.1048120777581687,-0.0056718281572045,0.0079827637797968,-0.4255547090122036,-0.4487924782121411,-0.0822195718121605,0.011613455213137,0.518033913723734,2.900754863899209,8.010097625700109,2.337355939810422,5.882101583188188,2.440436354511036,15.984639078224037,0.3866972405146356,0.664538775173785,0.918057082286845,0.7803458638267315,1.841138074312072,0.8578218424828554,0.2971805349840455,4.815202651256492,2.500013702188173,1.5331329275257666,0.0441705016433005,0.955064297677783,1.1271613036243089,3.5681720105695973,6.017953437814114,5.4425351608372665,3.402874580692739,3.230677228635344,2.83297292571244,3.1333111483784606,3.9763530852859432,1.879846845889059,0.4972303591955835,16.607831456536104,2.024442292488608,1.17230364656443,1.356864455841098,4.095767098169617,1.1164201807603291,1.5535663780300375,2.911560423855988,1.2827370006114442,3.3194003293734298,4.566538627893557,4.371651020697222
2012-02-01,-0.4283109207729474,1.0847542927189693,2.0442226448276983,0.3645897854017512,-12.854181799137791,0.4551090568131428,-0.523667623578774,-0.4506402096823905,0.0282622668920424,-1.1767612347469196,1.017932385563853,0.1315782724932006,0.0317902708255282,0.476302338413582,-0.0027897214983454,0.025728219532823,0.2959885140335245,0.3840866204565429,0.5912153778708813,2.6520701853394844,8.082177448676322,2.238358663847549,5.799325768137848,3.113894277611287,9.359707402945332,0.4248970372363558,0.7312982505975469,0.9729268398038756,0.7571787249219639,1.634768506032554,0.9413905855915088,0.2998067887520159,4.7107369722369015,2.547073884751825,1.6132675447251188,0.0465749039674197,0.9808440678019288,1.1501821651026596,3.612857105082867,6.3594609917061575,5.843873962505981,3.436652711049746,3.570478054627003,3.0670703706123987,3.4730626874655,3.943969014446012,2.000121370763022,0.5302785444112601,9.090442409413498,2.067530466648172,1.1421938162166896,1.3083787574975112,4.5213064200133175,1.2441760837316842,1.941567535181374,2.970866051181872,1.3755879412492966,3.53663158862814,4.541512738431116,4.209345923312888
2012-02-02,-0.1918584817807822,1.038036376217633,2.502335413197912,0.2498768724764737,-13.553256627934104,0.5553252578518624,-0.3351259177137535,-0.2359198759092322,0.106874185256558,-0.7651395353759227,1.1076296590739076,-0.0292938870489791,0.0223532675741786,0.3549045106171675,0.1539775882436913,0.2114636991681777,0.3584238452325223,0.2078294432489116,0.5687003635516001,2.739678840213184,7.845970120402878,2.364224168061341,4.66827553158069,2.758888260475885,7.391084888443089,0.8625743049090104,0.7768534767700785,0.9309798400502274,0.0307114142783504,1.4111910617078571,0.8679016261639791,0.3987921557365843,4.325200744155218,2.304512057851298,1.3484698289188408,0.2694746013210629,1.043698514688412,1.1232689147390025,3.923808964068108,7.002757031456497,6.476362187980186,4.504473306337644,3.885493373073487,3.762221646146244,3.5325073655340447,4.162611879770395,2.0971996500721986,1.10832604362961,9.601696672539193,2.1178144318221115,1.2939689761439013,1.3311682267691012,6.931883631023936,1.215093675306086,2.021873654027562,3.980642733067484,1.5962408889428057,3.836504365638362,4.96871389003519,4.636431976918672
2012-02-03,0.0112649475843955,1.0374520849927933,2.101872521089305,0.1777836645235275,-12.245458374869088,0.5919819122643375,-0.0751029850902398,0.0126939042497724,0.2711390464352377,-1.3392013054740204,0.9992205353574092,-0.3825027993246834,0.0576223499799439,0.2621581125703116,0.3179069899350395,0.3722471081405558,0.4734356464873599,-0.1923305794869918,0.6154719020166963,2.5625031950995165,7.205784312375755,2.036615395350559,2.3647789628789155,2.363554222424213,-5.787447290068087,-0.6085846032014146,0.8809244596459251,1.2211935204519744,0.3709664603423519,1.4097211310393778,0.9200249569750412,0.439971109890541,4.64482611885974,2.3247793371937107,1.2228909674011526,0.4505823901091901,1.1309545094646474,1.3996790662584235,4.078168922140172,7.515541443490335,6.957759442477595,5.3489862738949085,4.18263042256217,3.329908084796486,3.291609094616213,4.331559595427358,2.040428652752915,0.2064795671066406,-2.4033024293520384,2.4390231601306525,2.098947267650445,1.319505096939448,5.817015897203234,1.037505583243032,1.854845825660288,3.1415407551102845,1.4259545118860757,3.272235729462743,4.792781329448339,4.503948065592496
2012-02-06,0.4338822161538793,1.1371295788768805,2.348799831159994,0.1857567414665588,-11.482859067190248,0.7624913185844449,0.4607769741022878,0.4042738237034768,0.5209241673167497,-0.7897754073052994,1.458493543386567,-0.2651509603161202,0.2669992054554129,0.306971028938019,1.025450635068978,0.9207973494343946,0.8116035402872512,0.0076660737961589,0.4311481063713813,2.957816990686341,7.105958918912574,1.907306927660251,1.3450254756999698,2.157309852795464,-2.647131580138563,-0.3679572693332957,0.979717342269936,1.2436578164233223,0.4320084546584049,1.4701554252689402,0.6996248471912159,0.385126398139652,4.353804215801581,2.155541835466732,1.118248142436368,0.6444237052715227,1.0212351604722016,1.2590173175085884,3.345367510357896,6.0723967992692,5.538291302896326,5.538406950465756,3.416455578608065,2.6481216936897027,2.440374430195945,3.33929905584111,1.659816926808091,0.560093647413531,1.0435855765307736,1.8932145526708624,2.274056395892714,1.0412440500570668,4.559275974377414,0.7877051362971343,1.804571065131615,3.5604716825488225,1.4907416095042445,3.2654102517087296,4.672231575401376,4.300309219991583
2012-02-07,0.4330520197803533,1.0655637709536734,2.004882370716416,0.2318283031998653,-4.4691638670256,1.047582137610739,1.262920896143072,1.2030136086649037,0.8906138301647815,-0.3496889348341341,1.2072628449081932,0.0818993179941429,0.298277344603914,0.2958407253153972,1.5622253474602132,1.4768317198230534,1.044821800832139,0.226062710286456,0.573264567617608,2.853878694440258,6.856527039524035,2.221253753567815,0.9504472729137348,1.6662637122619302,-7.906878612691855,-0.4865377798337675,1.0248576650504972,0.9872763564490104,0.7130343762678741,1.5245937419266138,0.8384743472605072,0.3652444924768314,4.161096092892016,2.136312803804575,0.9791194365142032,0.6518465941815421,1.0811594604922874,1.0178683491354032,3.593898625747549,6.796587521131045,6.266096067815113,6.349699431452763,3.7463324736096553,3.033754234022723,2.7419627138467675,3.411561364180855,1.8568417438899372,1.1846836477976057,-3.440142172258959,1.7311280916505467,3.2785006112997337,1.0596184976787946,4.28618955862666,0.802275296265222,1.7585917775152602,3.7867450504062106,1.728089057240826,3.423869139006221,4.4712985160905845,4.226939187536708
